id,taxonName
Q41017122,Pyrocephalus obscurus
Q27075246,Gavicalis versicolor
Q27075248,Gavicalis fasciogularis
Q18861,Hydrophasianus chirurgus
Q27075292,Chlorophoneus nigrifrons
Q27075251,Gavicalis virescens
Q47109,Tryngites subruficollis
Q62506253,Sugomel niger
Q839172,Lophotriccus eulophotes
Q900384,Certhionyx variegatus
Q339273,Esacus magnirostris
Q530194,Bartramia longicauda
Q1266187,Myiornis albiventris
Q1269270,Lophotriccus pileatus
Q74225,Machaeropterus regulus
Q1304897,Malaconotus gladiator
Q1305026,Malaconotus monteiri
Q27075151,Uromyias agraphia
Q570351,Malaconotus blanchoti
Q1304987,Malaconotus lagdeni
Q1311245,Dryoscopus pringlii
Q1317282,Dryoscopus cubla
Q12262806,Machaeropterus striolatus
Q74625,Calyptura cristata
Q27075300,Bocagia minuta
Q1266879,Myiornis atricapillus
Q1267663,Myiornis auricularis
Q1302980,Malaconotus cruentus
Q1307784,Machaeropterus pyrocephalus
Q6074193,Phibalura boliviana
Q1260062,Esacus recurvirostris
Q1263615,Uromyias agilis
Q27075255,Ptilotula fusca
Q27075261,Ptilotula penicillata
Q901975,Lophotriccus galeatus
Q1269145,Myiornis ecaudatus
Q1302311,Machaeropterus deliciosus
Q282543,Lophotriccus vitiosus
Q27075252,Ptilotula flavescens
Q27075257,Ptilotula plumula
Q31874454,Leptopogon albidiventer
Q27075256,Ptilotula keartlandi
Q27075260,Ptilotula ornata
Q610115,Pipra pipra
Q950458,Myiotheretes fumigatus
Q956478,Pipra erythrocephala
Q1261340,Nephelomyias ochraceiventris
Q1080486,Pipra mentalis
Q1300521,Phylidonyris pyrrhopterus
Q1060510,Lepidothrix coronata
Q1306258,Laniocera rufescens
Q1308712,Lepidothrix iris
Q28862518,Myrmoderus ferrugineus
Q595446,Pipra aureola
Q903829,Pipra filicauda
Q1261124,Myiotheretes pernix
Q1274794,Nephelomyias lintoni
Q28864172,Myrmoderus ruficauda
Q380225,Phylidonyris novaehollandiae
Q539196,Pipra fasciicauda
Q659742,Myiotheretes striaticollis
Q28864199,Myrmoderus squamosus
Q284594,Lepidothrix serena
Q747949,Pipra chloromeros
Q1270162,Nephelomyias pulcher
Q1307533,Lepidothrix coeruleocapilla
Q27075225,Nesoptilotis leucotis
Q279388,Pipra cornuta
Q570129,Lepidothrix isidorei
Q21308053,Phylidonyris melanops
Q924333,Masius chrysopterus
Q955319,Laniocera hypopyrra
Q1310316,Phylidonyris niger
Q282476,Lepidothrix suavissima
Q842522,Pipra rubrocapilla
Q906552,Lepidothrix vilasboasi
Q1266700,Myiotheretes fuscorufus
Q1308683,Lepidothrix nattereri
Q1314908,Nesoptilotis flavicollis
Q46624807,Myrmoderus eowilsoni
Q28863945,Myrmoderus loricatus
Q28859456,Ptilotis gracilis
Q28859418,Ptilotis albonotata
Q81901883,Guyramemua affinis
Q1261152,Nycticryphes semicollaris
Q81901883,Guyramemua affine
Q756640,Phaethon rubricauda
Q528117,Phaethon lepturus
Q686600,Phaethon aethereus
Q25440,Phalacrocorax carbo
Q749355,Geokichla crossleyi
Q1923691,Geokichla leucolaema
Q2230174,Geokichla spiloptera
Q258964,Geokichla sibirica
Q26833749,Geokichla citrina
Q672029,Geokichla cinerea
Q27075623,Geokichla wardii
Q841635,Geokichla piaggiae
Q903833,Geokichla dohertyi
Q1923511,Geokichla erythronota
Q1924714,Geokichla princei
Q769977,Geokichla interpres
Q843270,Geokichla schistacea
Q3115221,Geokichla guttata
Q27075625,Geokichla gurneyi
Q1923737,Geokichla oberlaenderi
Q2230165,Geokichla peronii
Q1586533,Aimophila ruficeps
Q2229825,Amphispiza quinquestriata
Q2828919,Illadopsis pyrrhoptera
Q2828923,Illadopsis rufipennis
Q526134,Amphispiza bilineata
Q2828915,Illadopsis fulvescens
Q1923064,Macrosphenus kretschmeri
Q1310302,Macrosphenus concolor
Q2828927,Illadopsis cleaveri
Q2828924,Illadopsis albipectus
Q1587019,Aimophila rufescens
Q21127377,Aimophila aestivalis
Q1586987,Aimophila notosticta
Q2224612,Macrosphenus kempi
Q267735,Corvus brachyrhynchos
Q317220,Phoenicopterus chilensis
Q769574,Oenanthe albonigra
Q3727643,Oenanthe pileata
Q208004,Phoenicopterus ruber
Q247472,Corvus hawaiiensis
Q507383,Corvus splendens
Q582717,Corvus imparatus
Q179863,Phoenicopterus roseus
Q278028,Oenanthe phillipsi
Q334206,Corvus moneduloides
Q874687,Oenanthe monacha
Q694509,Corvus caurinus
Q769528,Oenanthe chrysopygia
Q12265004,Oenanthe melanura
Q1584260,Oenanthe moesta
Q111674,Corvus macrorhynchos
Q73826,Corvus enca
Q646917,Oenanthe cypriaca
Q769934,Oenanthe deserti
Q912081,Oenanthe leucopyga
Q1586903,Oenanthe lugens
Q3728611,Oenanthe lugentoides
Q81902073,Oenanthe heuglinii
Q1303323,Oenanthe xanthoprymna
Q11858961,Oenanthe lugubris
Q12265001,Oenanthe familiaris
Q108083543,Oenanthe halophila
Q2668319,Oenanthe picata
Q420818,Corvus ruficollis
Q515643,Corvus sinaloae
Q767506,Oenanthe bottae
Q769093,Oenanthe finschii
Q795512,Corvus unicolor
Q856062,Oenanthe leucura
Q385723,Oenanthe hispanica
Q27075700,Oenanthe albifrons
Q26198,Corvus corone
Q606626,Corvus validus
Q12265002,Oenanthe fusca
Q25386,Corvus frugilegus
Q24054452,Phoenicopterus jamesi
Q25357,Corvus corax
Q26420,Oenanthe oenanthe
Q181561,Corvus crassirostris
Q31872926,Oenanthe seebohmi
Q747686,Oenanthe isabellina
Q763538,Oenanthe pleschanka
Q25394,Corvus monedula
Q124537066,Oenanthe capistrata
Q24054500,Phoenicopterus andinus
Q25405,Corvus cornix
Q85758401,Oenanthe melanoleuca
Q107511711,Oenanthe warriae
Q25640,Phalacrocorax fuscescens
Q38578,Phalacrocorax chalconotus
Q548024,Phalacrocorax lucidus
Q727214,Phalacrocorax capillatus
Q845979,Pelecanus thagus
Q1176397,Phalacrocorax olivaceus
Q529123,Phalacrocorax sulcirostris
Q725289,Phalacrocorax auritus
Q735190,Pelecanus erythrorhynchos
Q208714,Pelecanus occidentalis
Q838117,Phalacrocorax perspicillatus
Q180360,Pelecanus philippensis
Q184751,Pelecanus crispus
Q288868,Phalacrocorax featherstoni
Q857819,Phalacrocorax campbelli
Q115452,Phalacrocorax aristotelis
Q527830,Pelecanus rufescens
Q27074616,Phalacrocorax punctatus
Q764712,Phalacrocorax gaimardi
Q632399,Phalacrocorax nigrogularis
Q749326,Phalacrocorax fuscicollis
Q199427,Pelecanus onocrotalus
Q27043873,Phalacrocorax bransfieldensis
Q1068243,Phalacrocorax onslowi
Q758664,Phalacrocorax colensoi
Q926664,Phalacrocorax urile
Q648836,Phalacrocorax penicillatus
Q541664,Phalacrocorax pelagicus
Q929464,Phalacrocorax bougainvillii
Q1002574,Phalacrocorax capensis
Q1266380,Phalacrocorax neglectus
Q2753603,Phalacrocorax albiventer
Q25625,Phalacrocorax varius
Q26063,Pelecanus conspicillatus
Q206540,Motacilla citreola
Q370148,Ampelion rufaxilla
Q530069,Motacilla aguimp
Q3114676,Piranga roseogularis
Q201316,Motacilla cinerea
Q1078246,Piranga rubra
Q384342,Piranga ludoviciana
Q607062,Motacilla flaviventris
Q1133750,Pica serica
Q1583749,Motacilla maderaspatensis
Q1783912,Motacilla samveasnae
Q796407,Phoenicurus hodgsoni
Q386467,Motacilla capensis
Q1587905,Piranga flava
Q248025,Tigrisoma mexicanum
Q333239,Tigrisoma lineatum
Q427834,Lissotis hartlaubii
Q616456,Phoenicurus auroreus
Q933705,Rollandia microptera
Q1071547,Motacilla grandis
Q1076025,Rollandia rolland
Q3389102,Piranga hepatica
Q796489,Phoenicurus erythronotus
Q3117480,Piranga erythrocephala
Q3389101,Piranga lutea
Q248721,Tigrisoma fasciatum
Q796383,Phoenicurus schisticeps
Q796484,Phoenicurus erythrogastrus
Q1161345,Motacilla lugens
Q252741,Piranga bidentata
Q367577,Phoenicurus coeruleocephala
Q774012,Phoenicurus moussieri
Q1144421,Pica nutalli
Q1144421,Pica nuttalli
Q26620,Phoenicurus phoenicurus
Q26755,Phoenicurus ochruros
Q1193366,Piranga olivacea
Q2226559,Piranga rubriceps
Q25399,Motacilla alba
Q3117574,Piranga leucoptera
Q4810698,Motacilla tschutschensis
Q25307,Pica pica
Q254057,Pica hudsonia
Q25984,Motacilla flava
Q429477,Lissotis melanogaster
Q796386,Phoenicurus alaschanicus
Q864823,Phoenicurus frontalis
Q1055827,Motacilla clara
Q17561447,Motacilla feldegg
Q432327,Aechmophorus clarkii
Q560326,Lagonosticta senegala
Q583220,Estrilda astrild
Q1049513,Estrilda paludicola
Q1443838,Wilsonia canadensis
Q382929,Wilsonia citrina
Q1265936,Eurostopodus diabolicus
Q2868549,Estrilda kandti
Q525717,Anous stolidus
Q930315,Lagonosticta rara
Q174976,Lagonosticta nitidula
Q373067,Lagonosticta umbrinodorsalis
Q840098,Elminia albicauda
Q941644,Anous tenuirostris
Q1273772,Anous minutus
Q1499233,Estrilda quartinia
Q837198,Eurostopodus argus
Q1077362,Lagonosticta rhodopareia
Q1146827,Wilsonia pusilla
Q1273088,Eurostopodus mystacalis
Q934845,Estrilda melanotis
Q3051593,Elminia longicauda
Q671577,Lagonosticta sanguinodorsalis
Q774288,Estrilda nonnula
Q1084995,Estrilda melpoda
Q679154,Aechmophorus occidentalis
Q385814,Estrilda caerulescens
Q720648,Estrilda troglodytes
Q1308728,Elminia albonotata
Q15711338,Eurostopodus nigripennis
Q56899,Estrilda charmosyna
Q62575847,Anous ceruleus
Q603915,Lagonosticta landanae
Q998505,Estrilda perreini
Q998690,Estrilda atricapilla
Q1077355,Lagonosticta rubricata
Q2224597,Elminia nigromitrata
Q247966,Estrilda rhodopyga
Q256018,Estrilda thomensis
Q62575749,Anous albivitta
Q899755,Lagonosticta larvata
Q1049505,Lagonosticta rufopicta
Q1052022,Estrilda rufibarba
Q321293,Sterna dougallii
Q1583515,Corvus mellori
Q1943642,Corvus minutus
Q2579959,Corvus torquatus
Q907903,Corvus albicollis
Q1196375,Corvus kubaryi
Q949603,Corvus albus
Q1260013,Sterna hirundinacea
Q572702,Nigrita fusconotus
Q1049477,Nigrita canicapillus
Q12255959,Corvus violaceus
Q1586668,Corvus fuscicapillus
Q1586731,Corvus jamaicensis
Q997524,Sterna trudeaui
Q5398500,Corvus culminatus
Q795562,Corvus florensis
Q1420315,Corvus ossifragus
Q934603,Sterna acuticauda
Q1267945,Sternula lorata
Q1590615,Corvus meeki
Q76328,Sternula nereis
Q997604,Corvus cryptoleucus
Q76500,Procelsterna cerulea
Q509423,Sterna vittata
Q894235,Corvus rhipidurus
Q921533,Sterna repressa
Q1002590,Corvus capensis
Q1269049,Sternula superciliaris
Q1270018,Sterna virgata
Q1588876,Corvus typicus
Q1584072,Corvus coronoides
Q882026,Nigrita luteifrons
Q1265260,Sternula saundersi
Q25652814,Corvus levaillantii
Q1584645,Corvus orru
Q1135750,Corvus viriosus
Q1158217,Sternula balaenarum
Q1301945,Corvus edithae
Q1586680,Corvus palmarum
Q1299703,Corvus bennetti
Q80780,Turdus atrogularis
Q922782,Corvus woodfordi
Q1135751,Corvus impluviatus
Q1299780,Corvus tasmanicus
Q1584524,Corvus leucognaphalus
Q1584566,Corvus nasicus
Q26349,Turdus philomelos
Q18875,Sterna hirundo
Q26641,Turdus torquatus
Q28698,Sterna striata
Q430529,Sterna forsteri
Q40989078,Corvus pusillus
Q25234,Turdus merula
Q26800,Sterna paradisaea
Q232616,Nigrita bicolor
Q26092,Sterna albifrons
Q28168,Sternula antillarum
Q25777,Turdus pilaris
Q28505,Sterna sumatrana
Q28514,Sterna aurantia
Q590257,Spermophaga haematina
Q773787,Neotis denhami
Q912035,Sula variegata
Q1037561,Alcippe cinerea
Q1589113,Copsychus luzoniensis
Q3728899,Alcippe poioicephala
Q217122,Sula sula
Q266761,Copsychus saularis
Q320193,Sula leucogaster
Q643672,Gymnophaps albertisii
Q932970,Passerina ciris
Q1049605,Passerina leclancherii
Q1304473,Alcippe nipalensis
Q12253099,Alcippe fratercula
Q12253097,Alcippe davidi
Q2940157,Gymnophaps stalkeri
Q457267,Sula nebouxii
Q280225,Copsychus sechellarum
Q470391,Phapitreron amethystinus
Q794337,Passerina caerulea
Q945682,Pipilo chlorurus
Q1441635,Alcippe morrisonia
Q27075518,Alcippe brunnea
Q27075635,Copsychus malabaricus
Q539591,Spermophaga ruficapilla
Q1586862,Pipilo maculatus
Q602084,Sula dactylatra
Q1052255,Copsychus cebuensis
Q1587748,Copsychus albospecularis
Q115487,Sula granti
Q279641,Phapitreron leucotis
Q1304448,Alcippe brunneicauda
Q2511716,Copsychus mindanensis
Q1049642,Passerina cyanea
Q73893,Alcippe pyrrhoptera
Q786964,Passerina amoena
Q890352,Neotis ludwigii
Q934456,Passerina versicolor
Q1273206,Neotis heuglinii
Q1541137,Pipilo erythrophthalmus
Q2260827,Copsychus albiventris
Q2709265,Copsychus stricklandii
Q3726410,Pipilo ocai
Q934861,Passerina rositae
Q10749992,Copsychus superciliaris
Q1091297,Alcippe grotei
Q1589096,Copsychus niger
Q12253098,Alcippe hueti
Q27075634,Copsychus fulicatus
Q744193,Tregellasia capito
Q1267937,Gymnophaps mada
Q1269917,Neotis nuba
Q1441641,Alcippe castaneceps
Q1590148,Tregellasia leucops
Q2669077,Alcippe peracensis
Q26707571,Copsychus pyrropygus
Q27075517,Alcippe dubia
Q31874629,Copsychus pica
Q2729475,Cinclidium frontale
Q3089436,Catharus fuscater
Q2668968,Catharus frantzii
Q49000970,Catharus maculatus
Q27075726,Uraeginthus granatinus
Q166985,Cardinalis sinuatus
Q903611,Catharus gracilirostris
Q1268135,Coua caerulea
Q1302358,Lonchura stygia
Q1318063,Lonchura malabarica
Q2226567,Calyptophilus frugivorus
Q2229950,Junco vulcani
Q882923,Sialia mexicana
Q259052,Cercomela fusca
Q279670,Coua delalandei
Q600880,Sialia sialis
Q819825,Sialia currucoides
Q846350,Catharus guttatus
Q854674,Cardinalis phoeniceus
Q1274529,Chordeiles acutipennis
Q525818,Junco hyemalis
Q854676,Uraeginthus ianthinogaster
Q1367569,Catharus minimus
Q541793,Uraeginthus angolensis
Q545006,Catharus ustulatus
Q775368,Catharus aurantiirostris
Q859644,Cercomela sordida
Q1260007,Chordeiles nacunda
Q1302521,Lonchura hunsteini
Q2226642,Caryothraustes canadensis
Q2669127,Junco phaeonotus
Q27076034,Junco insularis
Q27076008,Cardellina rubra
Q726389,Cardinalis cardinalis
Q906868,Coua verreauxi
Q941479,Cnemophilus macgregorii
Q1069427,Coua gigas
Q1070293,Uraeginthus bengalus
Q1272011,Coua cristata
Q27076004,Cardellina canadensis
Q1272623,Coua ruficeps
Q31872941,Junco bairdi
Q25185408,Lonchura oryzivora
Q921343,Erithacus akahige
Q1131683,Coua coquereli
Q1302506,Lonchura flaviprymna
Q2673236,Erithacus komadori
Q27076007,Cardellina pusilla
Q28481460,Junco siemsseni
Q546174,Coua reynaudii
Q842013,Cercomela familiaris
Q842020,Cercomela tractrac
Q943329,Chordeiles minor
Q1047971,Catharus fuscescens
Q1269012,Chordeiles gundlachii
Q427241,Cardellina rubrifrons
Q731159,Uraeginthus cyanocephalus
Q25026036,Cardellina versicolor
Q29249,Chordeiles rupestris
Q247159,Cercomela melanura
Q651925,Cnemophilus loriae
Q678234,Catharus mexicanus
Q1060999,Catharus dryas
Q1270311,Coua cursor
Q25334,Erithacus rubecula
Q338246,Catharus occidentalis
Q588651,Caryothraustes poliogaster
Q1263110,Chordeiles pusillus
Q1275458,Coua serriana
Q1934942,Cercomela sinuata
Q2937709,Lonchura leucosticta
Q27075730,Lonchura fuscata
Q18969,Catharus bicknelli
Q178942,Turdus viscivorus
Q187305,Turdus nigrescens
Q898019,Turdus tephronotus
Q1317416,Turdus sanchezorum
Q1585735,Turdus unicolor
Q1585850,Turdus chiguanco
Q1588979,Turdus amaurochalinus
Q1588988,Turdus ludoviciae
Q1589031,Turdus pallidus
Q1589138,Turdus olivater
Q184825,Turdus iliacus
Q609283,Turdus rufiventris
Q1590629,Turdus falcklandii
Q908489,Turdus plumbeus
Q378136,Turdus olivaceofuscus
Q904010,Turdus libonyana
Q908500,Turdus jamaicensis
Q1587231,Turdus poliocephalus
Q955235,Turdus hortulorum
Q1067396,Turdus fuscater
Q843175,Turdus naumanni
Q1589003,Turdus chrysolaus
Q541001,Turdus flavipes
Q770366,Turdus infuscatus
Q775948,Turdus aurantius
Q933567,Turdus menachensis
Q1589013,Turdus dissimilis
Q1589021,Turdus leucomelas
Q1589040,Turdus nigriceps
Q220985,Turdus ruficollis
Q25660639,Sterna caspia
Q460967,Turdus migratorius
Q1062449,Turdus rufopalliatus
Q1585839,Turdus albicollis
Q25665778,Sterna fuscata
Q557656,Psophocichla litsitsirupa
Q1002576,Turdus olivaceus
Q12267692,Sternula albifrons
Q868591,Turdus bewsheri
Q1585584,Turdus xanthorhynchus
Q80853,Turdus mupinensis
Q513026,Turdus pelios
Q589946,Turdus assimilis
Q684348,Turdus fumigatus
Q772333,Turdus lherminieri
Q1591651,Turdus eunomus
Q551736,Turdus grayi
Q614050,Turdus rufitorques
Q773961,Turdus boulboul
Q843301,Turdus swalesi
Q1589922,Turdus serranus
Q25688412,Sterna nereis
Q1062434,Turdus albocinctus
Q1300646,Ampelion rubrocristatus
Q1316516,Bradornis microrhynchus
Q1318056,Bradornis pallidus
Q258791,Egretta rufescens
Q1306280,Melaenornis pammelaina
Q392152,Egretta eulophotes
Q131709,Egretta garzetta
Q1265250,Leucophaeus modestus
Q1274310,Rissa brevirostris
Q2667667,Amalocichla sclateriana
Q371028,Egretta caerulea
Q392175,Egretta ardesiaca
Q728894,Melaeornis mariquensis
Q1586915,Garrulus lanceolatus
Q12252815,Aegithalos glaucogularis
Q27075639,Melaenornis microrhynchus
Q27075636,Melaenornis pallidus
Q15850961,Bradornis pumilus
Q27075640,Melaenornis mariquensis
Q27075641,Melaenornis silens
Q27075687,Phoenicurus bicolor
Q27075688,Phoenicurus leucocephalus
Q596917,Leucophaeus fuliginosus
Q674245,Nesocharis ansorgei
Q749176,Nesocharis shelleyi
Q1585970,Melanodryas cucullata
Q1589516,Aegithalos niveogularis
Q1089092,Aegithalos concinnus
Q528764,Leucophaeus atricilla
Q170831,Aegithalos caudatus
Q715227,Garrulus lidthi
Q756795,Leucophaeus pipixcan
Q1590485,Aegithalos iouschistos
Q12252816,Aegithalos sharpei
Q2668854,Amalocichla incerta
Q392139,Egretta tricolor
Q886789,Leucophaeus scoresbii
Q930595,Nesocharis capistrata
Q1315514,Melaenornis edolioides
Q27075686,Phoenicurus fuliginosus
Q1300151,Melanodryas vittata
Q1301293,Aegithalos fuliginosus
Q1316509,Melaenornis chocolatinus
Q1591197,Aegithalos leucogenys
Q55605542,Pica bottanensis
Q26612,Rissa tridactyla
Q25354,Garrulus glandarius
Q681674,Melaenornis fischeri
Q1306331,Bradornis infuscatus
Q1316534,Melaenornis brunneus
Q12252818,Aegithalos bonvaloti
Q27075637,Melaenornis infuscatus
Q49002445,Pica mauritanica
Q28840042,Melaenornis semipartitus
Q55115024,Pica asirensis
Q59785,Egretta thula
Q61968138,Motacilla bocagii
Q73427,Myophonus caeruleus
Q177798,Parus minor
Q386368,Myophonus insularis
Q665967,Vermivora ruficapilla
Q716327,Parus holsti
Q906394,Vermivora virginiae
Q937505,Tauraco corythaix
Q1186772,Tauraco ruspolii
Q1923230,Parus thruppi
Q2668559,Ammodramus nelsoni
Q2784527,Parus leucomelas
Q3322984,Parus bokharensis
Q775985,Vermivora chrysoptera
Q779856,Tauraco leucotis
Q460992,Parmoptila woodhousei
Q616424,Parmoptila rubrifrons
Q911910,Euschistospiza dybowskii
Q12060719,Parus aplonotus
Q1311221,Myophonus castaneus
Q1588239,Ammodramus caudacutus
Q2637671,Parus xanthogenys
Q207831,Lophophanes cristatus
Q500024,Parus monticolus
Q647019,Myophonus robinsoni
Q20823397,Parus cristatus
Q841130,Myophonus melanurus
Q863265,Myophonus borneensis
Q11328137,Parus lugubris
Q998480,Tauraco schuettii
Q1237413,Parus pleskei
Q1588145,Ammodramus maritimus
Q1591261,Parus niger
Q2784424,Parus funereus
Q2784520,Parus rufiventris
Q3314713,Ammodramus humeralis
Q20801648,Amaurospiza aequatorialis
Q22026587,Parus dichrous
Q1001693,Tauraco fischeri
Q22116851,Drymodes beccarii
Q1076784,Musophaga rossae
Q1088566,Tauraco livingstonii
Q1164802,Tauraco schalowi
Q11846622,Parus pallidiventris
Q1587882,Drymodes superciliaris
Q1589356,Parus rubidiventris
Q1923193,Parus carpi
Q2229941,Ammodramus aurifrons
Q28812662,Ammospiza nelsoni
Q375157,Vermivora bachmanii
Q605496,Myophonus blighi
Q930206,Euschistospiza cinereovinacea
Q1307474,Parmoptila jamesoni
Q1587849,Drymodes brunneopygia
Q1591215,Parus spilonotus
Q1060592,Vermivora celata
Q429176,Vermivora crissalis
Q973837,Parus cinereus
Q1063234,Myophonus horsfieldii
Q1093932,Vermivora luciae
Q1591459,Amaurospiza concolor
Q2226344,Parus afer
Q2784651,Parus nuchalis
Q3120030,Parus leuconotus
Q1588210,Ammodramus savannarum
Q28812394,Ammospiza caudacuta
Q73954,Myophonus glaucinus
Q2665643,Lophophanes dichrous
Q3726807,Parus cinerascens
Q25485,Parus major
Q1433119,Amaurospiza moesta
Q2784524,Parus albiventris
Q28812551,Ammospiza leconteii
Q28812582,Ammospiza maritima
Q116147,Eopsaltria georgiana
Q259344,Alectroenas madagascariensis
Q641880,Tauraco persa
Q648197,Pheucticus chrysopeplus
Q1091413,Garrulax calvus
Q1588950,Garrulax monileger
Q519583,Ichthyaetus audouinii
Q1590472,Garrulax courtoisi
Q589869,Ichthyaetus hemprichii
Q795984,Eupodotis senegalensis
Q839834,Pheucticus ludovicianus
Q989986,Eopsaltria griseogularis
Q1038010,Garrulax lunulatus
Q1091409,Garrulax virgatus
Q1092842,Garrulax milnei
Q1587859,Pachycephalopsis poliosoma
Q611139,Tauraco macrorhynchus
Q948936,Alectroenas rodericana
Q1589896,Garrulax canorus
Q1590504,Garrulax maximus
Q3285221,Pheucticus chrysogaster
Q276189,Ichthyaetus melanocephalus
Q304026,Tauraco bannermani
Q1139929,Ichthyaetus relictus
Q1591310,Garrulax mitratus
Q1273465,Sypheotides indicus
Q476356,Ichthyaetus ichthyaetus
Q716280,Garrulax taewanus
Q864374,Eupodotis caerulescens
Q912041,Ichthyaetus leucophthalmus
Q998547,Pheucticus melanocephalus
Q22111262,Eupodotis indica
Q1272090,Alectroenas pulcherrimus
Q1588929,Garrulax albogularis
Q1082147,Eopsaltria australis
Q81660,Garrulax rufifrons
Q386866,Pachycephalopsis hattamensis
Q22111304,Eupodotis ruficrista
Q1274196,Eupodotis rueppellii
Q20902367,Eupodotis afraoides
Q303233,Tauraco hartlaubi
Q716272,Garrulax morrisonianus
Q1264261,Alectroenas sganzini
Q1274363,Eupodotis vigorsii
Q783540,Pheucticus tibialis
Q862812,Garrulax leucolophus
Q1048782,Garrulax ocellatus
Q1304458,Garrulax lugubris
Q22111284,Eupodotis melanogaster
Q1923410,Garrulax bicolor
Q2226721,Pheucticus aureoventris
